image_id,annotation_id,source_image,class,crop_path,x,y,width,height,original_width,original_height,split
1384,1748,D:\whitevision\data\raw\valid\Heavy_Equipment_3273_jpg.rf.e7c852de2476c5aacc440dd47cf6eb49.jpg,grader,D:\whitevision\data\crops\grader\1384_annot1748_grader.jpg,43,171,587,351,640,640,train
1385,1749,D:\whitevision\data\raw\valid\Heavy_Equipment_1416_jpg.rf.e818b065a58fa5d15fe636198d7df2a8.jpg,loader,D:\whitevision\data\crops\loader\1385_annot1749_loader.jpg,104,61,329,365,640,640,train
1385,1750,D:\whitevision\data\raw\valid\Heavy_Equipment_1416_jpg.rf.e818b065a58fa5d15fe636198d7df2a8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1385_annot1750_dump_truck.jpg,190,176,381,460,640,640,train
1387,1751,D:\whitevision\data\raw\valid\Heavy_Equipment_4250_jpg.rf.e998ed435862ecf3c9da3bebee6a4dfb.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1387_annot1751_bulldozer.jpg,0,25,622,559,640,640,train
1388,1752,D:\whitevision\data\raw\valid\Heavy_Equipment_631_jpg.rf.e84404b14427679e1bce744a180760e8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1388_annot1752_dump_truck.jpg,145,241,166,201,640,640,train
1388,1753,D:\whitevision\data\raw\valid\Heavy_Equipment_631_jpg.rf.e84404b14427679e1bce744a180760e8.jpg,loader,D:\whitevision\data\crops\loader\1388_annot1753_loader.jpg,338,252,277,197,640,640,train
1389,1754,D:\whitevision\data\raw\valid\Heavy_Equipment_4458_jpg.rf.e944ca699ddf8f1c6725fc4ac502fe3e.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1389_annot1754_bulldozer.jpg,0,10,619,591,640,640,train
1390,1755,D:\whitevision\data\raw\valid\Heavy_Equipment_1854_jpg.rf.e9bd513f3439a185ea3483bdc6e64ffc.jpg,loader,D:\whitevision\data\crops\loader\1390_annot1755_loader.jpg,7,192,227,310,640,640,train
1390,1756,D:\whitevision\data\raw\valid\Heavy_Equipment_1854_jpg.rf.e9bd513f3439a185ea3483bdc6e64ffc.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1390_annot1756_dump_truck.jpg,200,175,405,240,640,640,train
1391,1757,D:\whitevision\data\raw\valid\Heavy_Equipment_2283_jpg.rf.ea94515b9bc35fb19d7a3f27e7c57ec2.jpg,excavator,D:\whitevision\data\crops\excavator\1391_annot1757_excavator.jpg,113,140,527,500,640,640,test
1392,1758,D:\whitevision\data\raw\valid\Heavy_Equipment_4585_jpg.rf.e8b1dc0c152215cb22f38683ab46d621.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1392_annot1758_bulldozer.jpg,0,195,640,345,640,640,test
1393,1759,D:\whitevision\data\raw\valid\Heavy_Equipment_4628_jpg.rf.e9fe58627bde7bff14a9c99ae61ec3a4.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1393_annot1759_bulldozer.jpg,0,0,613,640,640,640,train
1394,1760,D:\whitevision\data\raw\valid\Heavy_Equipment_3700_jpg.rf.e6addd56ab9f906cdc816d18d80e5cba.jpg,grader,D:\whitevision\data\crops\grader\1394_annot1760_grader.jpg,2,149,625,352,640,640,train
1396,1761,D:\whitevision\data\raw\valid\Heavy_Equipment_5039_jpg.rf.eb9cecbdca0808d1ced659e34b12602a.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1396_annot1761_bulldozer.jpg,157,0,467,569,640,640,validation
1397,1762,D:\whitevision\data\raw\valid\Heavy_Equipment_5298_jpg.rf.eab55f8e967913718f9ba1ec62b92d0d.jpg,roller,D:\whitevision\data\crops\roller\1397_annot1762_roller.jpg,227,121,204,270,640,640,train
1398,1763,D:\whitevision\data\raw\valid\M_B_images95_jpg.rf.e86562d22f0f160d1b8164ac70432de6.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1398_annot1763_mixer_truck.jpg,33,61,549,544,640,640,train
1398,1764,D:\whitevision\data\raw\valid\M_B_images95_jpg.rf.e86562d22f0f160d1b8164ac70432de6.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1398_annot1764_mixer_truck.jpg,0,150,153,320,640,640,train
1399,1765,D:\whitevision\data\raw\valid\Heavy_Equipment_1889_jpg.rf.e99ed4e4d673ea07ff7ca4897716d951.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1399_annot1765_dump_truck.jpg,316,285,97,132,640,640,test
1399,1766,D:\whitevision\data\raw\valid\Heavy_Equipment_1889_jpg.rf.e99ed4e4d673ea07ff7ca4897716d951.jpg,excavator,D:\whitevision\data\crops\excavator\1399_annot1766_excavator.jpg,441,304,113,115,640,640,test
1399,1767,D:\whitevision\data\raw\valid\Heavy_Equipment_1889_jpg.rf.e99ed4e4d673ea07ff7ca4897716d951.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1399_annot1767_dump_truck.jpg,190,310,135,71,640,640,test
1399,1768,D:\whitevision\data\raw\valid\Heavy_Equipment_1889_jpg.rf.e99ed4e4d673ea07ff7ca4897716d951.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1399_annot1768_dump_truck.jpg,117,291,82,96,640,640,test
1399,1769,D:\whitevision\data\raw\valid\Heavy_Equipment_1889_jpg.rf.e99ed4e4d673ea07ff7ca4897716d951.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1399_annot1769_dump_truck.jpg,16,276,104,130,640,640,test
1400,1770,D:\whitevision\data\raw\valid\Heavy_Equipment_8_jpg.rf.ed0b6a70bfa80f2018791f7f35e735c6.jpg,grader,D:\whitevision\data\crops\grader\1400_annot1770_grader.jpg,18,125,615,371,640,640,train
1401,1771,D:\whitevision\data\raw\valid\Heavy_Equipment_5021_jpg.rf.eddd791ea0e124f47dbd4e437b8b7158.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1401_annot1771_bulldozer.jpg,23,53,617,496,640,640,validation
1402,1772,D:\whitevision\data\raw\valid\Heavy_Equipment_2063_jpg.rf.edd71d3ac8e86445a601526627c93fec.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1402_annot1772_mobile_crane.jpg,98,38,355,405,640,640,test
1403,1773,D:\whitevision\data\raw\valid\Heavy_Equipment_1208_jpg.rf.ec388e64635002caf7f08a26b9f0d87d.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1403_annot1773_mobile_crane.jpg,172,232,248,300,640,640,train
1404,1774,D:\whitevision\data\raw\valid\Heavy_Equipment_3513_jpg.rf.ec48509d0aaad7e052501dd7fba34329.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1404_annot1774_bulldozer.jpg,17,24,597,602,640,640,train
1406,1775,D:\whitevision\data\raw\valid\M_S_9649_2634426116283_jpg.rf.ec1d0460ba06e1519431538a7024b917.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1406_annot1775_mixer_truck.jpg,34,13,573,621,640,640,train
1407,1776,D:\whitevision\data\raw\valid\Heavy_Equipment_4118_jpg.rf.edc5cade17e1495ac4e61522477becc2.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1407_annot1776_bulldozer.jpg,13,15,617,614,640,640,validation
1408,1777,D:\whitevision\data\raw\valid\Heavy_Equipment_6020_jpg.rf.eea8a4ca6f5088de6d579fd85e4b8bb2.jpg,roller,D:\whitevision\data\crops\roller\1408_annot1777_roller.jpg,106,0,346,353,640,640,train
1409,1778,D:\whitevision\data\raw\valid\Heavy_Equipment_1412_jpg.rf.ed8beb428a5a536bc6a308eabaddfc81.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1409_annot1778_mobile_crane.jpg,221,189,261,240,640,640,train
1409,1779,D:\whitevision\data\raw\valid\Heavy_Equipment_1412_jpg.rf.ed8beb428a5a536bc6a308eabaddfc81.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1409_annot1779_mobile_crane.jpg,495,106,132,137,640,640,train
1410,1780,D:\whitevision\data\raw\valid\Heavy_Equipment_1258_jpg.rf.ec440cfc819ec62ca92fa5d36cd7fe89.jpg,excavator,D:\whitevision\data\crops\excavator\1410_annot1780_excavator.jpg,61,29,526,611,640,640,train
1410,1781,D:\whitevision\data\raw\valid\Heavy_Equipment_1258_jpg.rf.ec440cfc819ec62ca92fa5d36cd7fe89.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1410_annot1781_dump_truck.jpg,354,50,234,294,640,640,train
1410,1782,D:\whitevision\data\raw\valid\Heavy_Equipment_1258_jpg.rf.ec440cfc819ec62ca92fa5d36cd7fe89.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1410_annot1782_dump_truck.jpg,574,50,66,152,640,640,train
1410,1783,D:\whitevision\data\raw\valid\Heavy_Equipment_1258_jpg.rf.ec440cfc819ec62ca92fa5d36cd7fe89.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1410_annot1783_dump_truck.jpg,0,13,90,160,640,640,train
1411,1784,D:\whitevision\data\raw\valid\Heavy_Equipment_5217_jpg.rf.efad157fc61113b9eeb6fe881d70b4f5.jpg,grader,D:\whitevision\data\crops\grader\1411_annot1784_grader.jpg,45,25,593,490,640,640,test
1412,1785,D:\whitevision\data\raw\valid\Heavy_Equipment_6100_jpg.rf.efc2c65d88d0783b76e78cfaf6df6b04.jpg,roller,D:\whitevision\data\crops\roller\1412_annot1785_roller.jpg,179,87,303,294,640,640,train
1413,1786,D:\whitevision\data\raw\valid\Heavy_Equipment_75_jpg.rf.ec36bb9454967b4f0f33292eab677e0c.jpg,excavator,D:\whitevision\data\crops\excavator\1413_annot1786_excavator.jpg,105,114,300,310,640,640,train
1413,1787,D:\whitevision\data\raw\valid\Heavy_Equipment_75_jpg.rf.ec36bb9454967b4f0f33292eab677e0c.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1413_annot1787_dump_truck.jpg,370,205,113,171,640,640,train
1413,1788,D:\whitevision\data\raw\valid\Heavy_Equipment_75_jpg.rf.ec36bb9454967b4f0f33292eab677e0c.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1413_annot1788_dump_truck.jpg,313,331,327,309,640,640,train
1414,1789,D:\whitevision\data\raw\valid\Heavy_Equipment_2059_jpg.rf.f01e442af14f3aa4000b101dc94638d8.jpg,loader,D:\whitevision\data\crops\loader\1414_annot1789_loader.jpg,195,40,204,278,640,640,test
1414,1790,D:\whitevision\data\raw\valid\Heavy_Equipment_2059_jpg.rf.f01e442af14f3aa4000b101dc94638d8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1414_annot1790_dump_truck.jpg,286,242,354,398,640,640,test
1415,1791,D:\whitevision\data\raw\valid\Heavy_Equipment_1209_jpg.rf.f0ad4cccc33db5c33fe328480ffeb8c7.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1415_annot1791_dump_truck.jpg,98,252,107,127,640,640,validation
1416,1792,D:\whitevision\data\raw\valid\Heavy_Equipment_3055_jpg.rf.eec1d23c5d1397e253dc3c081a8efc97.jpg,grader,D:\whitevision\data\crops\grader\1416_annot1792_grader.jpg,14,0,626,613,640,640,train
1417,1793,D:\whitevision\data\raw\valid\M_M_SHAANXI-MAN-technology-concrete-mixer-truck-6x4-9cbm_jpg.rf.f0badc7123b562a4a8bc35f5876ca58c.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1417_annot1793_mixer_truck.jpg,31,0,609,640,640,640,train
1418,1794,D:\whitevision\data\raw\valid\Heavy_Equipment_542_jpg.rf.ef61c01e0115dc3b757418f450e90572.jpg,excavator,D:\whitevision\data\crops\excavator\1418_annot1794_excavator.jpg,50,14,478,623,640,640,train
1418,1795,D:\whitevision\data\raw\valid\Heavy_Equipment_542_jpg.rf.ef61c01e0115dc3b757418f450e90572.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1418_annot1795_dump_truck.jpg,0,140,48,74,640,640,train
1418,1796,D:\whitevision\data\raw\valid\Heavy_Equipment_542_jpg.rf.ef61c01e0115dc3b757418f450e90572.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1418_annot1796_dump_truck.jpg,348,187,88,171,640,640,train
1418,1797,D:\whitevision\data\raw\valid\Heavy_Equipment_542_jpg.rf.ef61c01e0115dc3b757418f450e90572.jpg,loader,D:\whitevision\data\crops\loader\1418_annot1797_loader.jpg,131,121,43,90,640,640,train
1419,1798,D:\whitevision\data\raw\valid\Heavy_Equipment_4852_jpg.rf.f04b1740b8a18ddcc7b27953d61e38ac.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1419_annot1798_bulldozer.jpg,20,139,587,478,640,640,train
1420,1799,D:\whitevision\data\raw\valid\Heavy_Equipment_3788_jpg.rf.ee66ad07419b83218bb9b8d64db95fe8.jpg,grader,D:\whitevision\data\crops\grader\1420_annot1799_grader.jpg,115,39,492,520,640,640,train
1421,1800,D:\whitevision\data\raw\valid\M_M_images128_jpg.rf.f04f0b612aad4485a8fd9df64c1672a3.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1421_annot1800_mixer_truck.jpg,29,59,595,567,640,640,test
1422,1801,D:\whitevision\data\raw\valid\Heavy_Equipment_3731_jpg.rf.ebe0cd0a9e54b5bb4fa72a17c1f1b6a1.jpg,grader,D:\whitevision\data\crops\grader\1422_annot1801_grader.jpg,23,11,617,619,640,640,train
1423,1802,D:\whitevision\data\raw\valid\Heavy_Equipment_1944_jpg.rf.f1844f7843a306f94bf265aed09411b9.jpg,excavator,D:\whitevision\data\crops\excavator\1423_annot1802_excavator.jpg,66,234,193,190,640,640,test
1423,1803,D:\whitevision\data\raw\valid\Heavy_Equipment_1944_jpg.rf.f1844f7843a306f94bf265aed09411b9.jpg,excavator,D:\whitevision\data\crops\excavator\1423_annot1803_excavator.jpg,276,256,292,266,640,640,test
1423,1804,D:\whitevision\data\raw\valid\Heavy_Equipment_1944_jpg.rf.f1844f7843a306f94bf265aed09411b9.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1423_annot1804_dump_truck.jpg,420,376,220,189,640,640,test
1424,1805,D:\whitevision\data\raw\valid\Heavy_Equipment_3824_jpg.rf.f19385a41c9334cd569469706ab5a774.jpg,grader,D:\whitevision\data\crops\grader\1424_annot1805_grader.jpg,221,101,393,444,640,640,train
1425,1806,D:\whitevision\data\raw\valid\Heavy_Equipment_722_jpg.rf.f10ac9b28ef1c5b1ceb6f65fe409cedb.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1425_annot1806_dump_truck.jpg,428,251,212,389,640,640,train
1425,1807,D:\whitevision\data\raw\valid\Heavy_Equipment_722_jpg.rf.f10ac9b28ef1c5b1ceb6f65fe409cedb.jpg,excavator,D:\whitevision\data\crops\excavator\1425_annot1807_excavator.jpg,0,0,495,640,640,640,train
1426,1808,D:\whitevision\data\raw\valid\Heavy_Equipment_4752_jpg.rf.f1ba09c2e12f6e5dc227566b2a8ca352.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1426_annot1808_bulldozer.jpg,0,26,640,588,640,640,train
1428,1809,D:\whitevision\data\raw\valid\Heavy_Equipment_3046_jpg.rf.ee86d5bac503db4a20fe31f264e1664f.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1428_annot1809_bulldozer.jpg,0,0,640,617,640,640,train
1429,1810,D:\whitevision\data\raw\valid\Heavy_Equipment_5759_jpg.rf.ea31272d3ac1e058f20f4012c530af60.jpg,roller,D:\whitevision\data\crops\roller\1429_annot1810_roller.jpg,219,107,250,305,640,640,train
1430,1811,D:\whitevision\data\raw\valid\Heavy_Equipment_5692_jpg.rf.f252b1b1926a8c6c9eb6bad07f35a1fe.jpg,roller,D:\whitevision\data\crops\roller\1430_annot1811_roller.jpg,225,169,205,194,640,640,train
1431,1812,D:\whitevision\data\raw\valid\Heavy_Equipment_350_jpg.rf.f1bad9be746b4f68dc25fcf49a390971.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1431_annot1812_dump_truck.jpg,342,67,163,390,640,640,train
1432,1813,D:\whitevision\data\raw\valid\Heavy_Equipment_2794_jpg.rf.f2a84ee48febf233ec896802ae8ee4b7.jpg,excavator,D:\whitevision\data\crops\excavator\1432_annot1813_excavator.jpg,0,0,640,640,640,640,validation
1433,1814,D:\whitevision\data\raw\valid\Heavy_Equipment_3635_jpg.rf.f2113c6d786f53035b212a582468dcaa.jpg,grader,D:\whitevision\data\crops\grader\1433_annot1814_grader.jpg,0,53,632,587,640,640,test
1434,1815,D:\whitevision\data\raw\valid\Heavy_Equipment_4635_jpg.rf.f2c5893044fe3e4031b85cdc703cd551.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1434_annot1815_bulldozer.jpg,0,13,640,600,640,640,train
1435,1816,D:\whitevision\data\raw\valid\Heavy_Equipment_1555_jpg.rf.f2bca21db52cbb2340b652dbb57b8670.jpg,excavator,D:\whitevision\data\crops\excavator\1435_annot1816_excavator.jpg,37,14,603,597,640,640,test
1436,1817,D:\whitevision\data\raw\valid\Heavy_Equipment_5614_jpg.rf.f2ef5dfc1506f264f815ea30c6b7fb8b.jpg,roller,D:\whitevision\data\crops\roller\1436_annot1817_roller.jpg,205,27,217,440,640,640,test
1437,1818,D:\whitevision\data\raw\valid\M_M_images9_jpg.rf.f37fda309411538096551f26e0576f29.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\1437_annot1818_mixer_truck.jpg,37,121,532,487,640,640,train
1438,1819,D:\whitevision\data\raw\valid\Heavy_Equipment_3124_jpg.rf.f2eecd9824c2010bb8f4e181fa1ef4bf.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1438_annot1819_bulldozer.jpg,0,0,620,553,640,640,train
1440,1820,D:\whitevision\data\raw\valid\Heavy_Equipment_329_jpg.rf.f3238e2b7bfd60b1e9daaf0aff836674.jpg,excavator,D:\whitevision\data\crops\excavator\1440_annot1820_excavator.jpg,206,79,206,365,640,640,test
1440,1821,D:\whitevision\data\raw\valid\Heavy_Equipment_329_jpg.rf.f3238e2b7bfd60b1e9daaf0aff836674.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1440_annot1821_dump_truck.jpg,415,336,225,214,640,640,test
1441,1822,D:\whitevision\data\raw\valid\Heavy_Equipment_1844_jpg.rf.f41853bd9d1a3ba66c1bed7bf9711672.jpg,excavator,D:\whitevision\data\crops\excavator\1441_annot1822_excavator.jpg,171,164,391,347,640,640,train
1442,1823,D:\whitevision\data\raw\valid\Heavy_Equipment_3023_jpg.rf.f43ef504e5314e5d67cea2a8a327160b.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1442_annot1823_bulldozer.jpg,0,0,640,579,640,640,train
1443,1824,D:\whitevision\data\raw\valid\Heavy_Equipment_3645_jpg.rf.f357a3b6800eda58702f7211fca3d2c2.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1443_annot1824_bulldozer.jpg,3,60,632,558,640,640,test
1445,1825,D:\whitevision\data\raw\valid\Heavy_Equipment_5771_jpg.rf.f4425c4bd1165ae0fb34b1113469094d.jpg,roller,D:\whitevision\data\crops\roller\1445_annot1825_roller.jpg,186,116,254,216,640,640,train
1446,1826,D:\whitevision\data\raw\valid\Heavy_Equipment_2433_jpg.rf.f4f82912a8ae01ba5a06fe9512043419.jpg,excavator,D:\whitevision\data\crops\excavator\1446_annot1826_excavator.jpg,109,0,310,509,640,640,train
1447,1827,D:\whitevision\data\raw\valid\Heavy_Equipment_3512_jpg.rf.f4ef0eb2faf00c8febd221481661eb91.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1447_annot1827_bulldozer.jpg,0,0,640,612,640,640,train
1448,1828,D:\whitevision\data\raw\valid\Heavy_Equipment_1798_jpg.rf.f3f105e7870303c052b01b677b7daf4e.jpg,excavator,D:\whitevision\data\crops\excavator\1448_annot1828_excavator.jpg,72,71,497,280,640,640,train
1448,1829,D:\whitevision\data\raw\valid\Heavy_Equipment_1798_jpg.rf.f3f105e7870303c052b01b677b7daf4e.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1448_annot1829_dump_truck.jpg,194,265,401,375,640,640,train
1449,1830,D:\whitevision\data\raw\valid\Heavy_Equipment_4796_jpg.rf.f3a6d0d1fbe5e047fe3fc6a5af103987.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1449_annot1830_bulldozer.jpg,0,44,542,596,640,640,train
1450,1831,D:\whitevision\data\raw\valid\Heavy_Equipment_4688_jpg.rf.f56d0029ebe9ed5a6be125d222a82a65.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1450_annot1831_bulldozer.jpg,102,84,474,408,640,640,train
1451,1832,D:\whitevision\data\raw\valid\Heavy_Equipment_3367_jpg.rf.f5d18fff9ec26aa7edbd7f6a25d63f48.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1451_annot1832_bulldozer.jpg,5,145,635,488,640,640,train
1452,1833,D:\whitevision\data\raw\valid\Heavy_Equipment_2270_jpg.rf.f5e494a67afec1fcd4a010d6f0fb707a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1452_annot1833_dump_truck.jpg,98,166,255,156,640,640,train
1452,1834,D:\whitevision\data\raw\valid\Heavy_Equipment_2270_jpg.rf.f5e494a67afec1fcd4a010d6f0fb707a.jpg,loader,D:\whitevision\data\crops\loader\1452_annot1834_loader.jpg,325,155,177,156,640,640,train
1454,1835,D:\whitevision\data\raw\valid\Heavy_Equipment_2934_jpg.rf.f386c96178d83afa1e9cbda0ee4a9740.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1454_annot1835_mobile_crane.jpg,275,189,284,365,640,640,train
1455,1836,D:\whitevision\data\raw\valid\Heavy_Equipment_4304_jpg.rf.f4aa35175dc5014c0b5515d1b86f5a3c.jpg,grader,D:\whitevision\data\crops\grader\1455_annot1836_grader.jpg,16,68,624,501,640,640,train
1456,1837,D:\whitevision\data\raw\valid\Heavy_Equipment_1202_jpg.rf.f417f7c17dbd6b1e94c2c2387ce7e2dc.jpg,excavator,D:\whitevision\data\crops\excavator\1456_annot1837_excavator.jpg,101,45,215,401,640,640,train
1456,1838,D:\whitevision\data\raw\valid\Heavy_Equipment_1202_jpg.rf.f417f7c17dbd6b1e94c2c2387ce7e2dc.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1456_annot1838_dump_truck.jpg,42,275,80,159,640,640,train
1456,1839,D:\whitevision\data\raw\valid\Heavy_Equipment_1202_jpg.rf.f417f7c17dbd6b1e94c2c2387ce7e2dc.jpg,excavator,D:\whitevision\data\crops\excavator\1456_annot1839_excavator.jpg,404,204,107,181,640,640,train
1456,1840,D:\whitevision\data\raw\valid\Heavy_Equipment_1202_jpg.rf.f417f7c17dbd6b1e94c2c2387ce7e2dc.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1456_annot1840_dump_truck.jpg,388,323,53,63,640,640,train
1456,1841,D:\whitevision\data\raw\valid\Heavy_Equipment_1202_jpg.rf.f417f7c17dbd6b1e94c2c2387ce7e2dc.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1456_annot1841_dump_truck.jpg,563,339,39,17,640,640,train
1457,1843,D:\whitevision\data\raw\valid\Heavy_Equipment_5463_jpg.rf.f6d496e496ae1108e36b4e3b431ee784.jpg,roller,D:\whitevision\data\crops\roller\1457_annot1843_roller.jpg,174,112,252,238,640,640,train
1458,1844,D:\whitevision\data\raw\valid\Heavy_Equipment_649_jpg.rf.f53ca50e71466113bffb2cc52754a46a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\1458_annot1844_dump_truck.jpg,0,172,254,283,640,640,train
1458,1845,D:\whitevision\data\raw\valid\Heavy_Equipment_649_jpg.rf.f53ca50e71466113bffb2cc52754a46a.jpg,loader,D:\whitevision\data\crops\loader\1458_annot1845_loader.jpg,286,181,157,196,640,640,train
1459,1846,D:\whitevision\data\raw\valid\Heavy_Equipment_2134_jpg.rf.f658fd8e8fc4e891857e4fb72b0694e0.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1459_annot1846_mobile_crane.jpg,110,141,460,354,640,640,train
1460,1847,D:\whitevision\data\raw\valid\Heavy_Equipment_357_jpg.rf.f612efe3f98f2b69d3dca20548cfc6e6.jpg,loader,D:\whitevision\data\crops\loader\1460_annot1847_loader.jpg,217,483,46,82,640,640,validation
1460,1848,D:\whitevision\data\raw\valid\Heavy_Equipment_357_jpg.rf.f612efe3f98f2b69d3dca20548cfc6e6.jpg,loader,D:\whitevision\data\crops\loader\1460_annot1848_loader.jpg,153,405,45,39,640,640,validation
1460,1849,D:\whitevision\data\raw\valid\Heavy_Equipment_357_jpg.rf.f612efe3f98f2b69d3dca20548cfc6e6.jpg,excavator,D:\whitevision\data\crops\excavator\1460_annot1849_excavator.jpg,304,245,19,52,640,640,validation
1461,1850,D:\whitevision\data\raw\valid\Heavy_Equipment_4191_jpg.rf.f6cdbcd3c55ec7729bf1688b31663fd8.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\1461_annot1850_bulldozer.jpg,171,149,464,388,640,640,train
1462,1851,D:\whitevision\data\raw\valid\Heavy_Equipment_2747_jpg.rf.f6fc1179525c8a56c58b536012ef625c.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\1462_annot1851_mobile_crane.jpg,26,0,589,554,640,640,train
